user_id,censor_status,work_year
102568,0,10+ years
102569,2,7 years
102570,2,10+ years
102571,0,6 years
102572,2,8 years
102573,2,7 years
102574,1,9 years
102575,1,10+ years
102576,1,10+ years
102578,1,10+ years
102584,0,10+ years
102585,2,7 years
102588,1,10+ years
102589,2,10+ years
102590,2,10+ years
102591,0,6 years
102593,0,10+ years
102594,2,10+ years
102597,2,6 years
102601,0,10+ years
102605,1,10+ years
102608,0,10+ years
102610,2,10+ years
102612,2,10+ years
102613,1,10+ years
102614,0,10+ years
102615,2,7 years
102621,1,9 years
102626,0,10+ years
102629,0,10+ years
102630,1,10+ years
102631,0,7 years
102632,1,6 years
102633,2,10+ years
102635,2,10+ years
102637,2,10+ years
102638,0,10+ years
102639,2,7 years
102640,1,10+ years
102641,2,10+ years
102642,0,10+ years
102647,1,10+ years
102648,2,10+ years
102650,1,10+ years
102651,1,6 years
102652,0,10+ years
102653,0,10+ years
102656,0,10+ years
102658,0,6 years
102661,1,10+ years
102663,2,8 years
102667,1,10+ years
102668,0,10+ years
102669,1,8 years
102672,0,10+ years
102677,2,6 years
102680,2,10+ years
102681,2,10+ years
102684,1,10+ years
102685,2,10+ years
102686,0,10+ years
102691,1,10+ years
102693,0,9 years
102694,0,10+ years
102696,1,10+ years
102701,2,10+ years
102704,0,9 years
102705,2,10+ years
102706,0,10+ years
102708,2,10+ years
102710,1,10+ years
102711,2,10+ years
102712,2,10+ years
102713,2,10+ years
102716,0,10+ years
102717,1,10+ years
102721,1,10+ years
102722,0,10+ years
102723,1,10+ years
102724,2,7 years
102726,1,6 years
102727,0,10+ years
102728,0,9 years
102730,1,10+ years
102733,1,10+ years
102738,1,8 years
102740,1,10+ years
102741,1,10+ years
102743,2,10+ years
102746,1,6 years
102747,1,10+ years
102751,0,10+ years
102752,0,10+ years
102753,2,10+ years
102755,2,9 years
102756,0,10+ years
102761,1,10+ years
102762,0,10+ years
102763,1,10+ years
102766,0,10+ years
102767,2,10+ years
102768,0,9 years
102770,2,10+ years
102772,0,10+ years
102773,1,10+ years
102776,0,9 years
102777,2,10+ years
102778,1,10+ years
102779,1,6 years
102781,0,10+ years
102782,0,6 years
102783,1,6 years
102785,1,10+ years
102786,1,10+ years
102792,0,8 years
102794,0,7 years
102796,1,7 years
102798,2,9 years
102802,2,10+ years
102803,1,10+ years
102804,1,6 years
102810,0,10+ years
102812,0,8 years
102813,0,7 years
102817,2,8 years
102818,0,10+ years
102819,0,8 years
102820,2,10+ years
102824,0,10+ years
102826,1,10+ years
102827,1,6 years
102828,0,10+ years
102829,2,6 years
102832,0,7 years
102836,1,8 years
102837,0,10+ years
102839,0,10+ years
102841,0,7 years
102843,1,10+ years
102844,2,8 years
102846,0,6 years
102847,2,10+ years
102848,1,6 years
102850,1,10+ years
102854,0,10+ years
102855,1,10+ years
102858,0,6 years
102859,2,7 years
102862,0,8 years
102864,1,8 years
102865,1,9 years
102871,1,10+ years
102873,2,10+ years
102875,0,10+ years
102876,1,10+ years
102877,1,10+ years
102878,1,10+ years
102879,1,8 years
102880,1,10+ years
102881,0,10+ years
102883,0,10+ years
102886,0,10+ years
102887,2,9 years
102888,2,10+ years
102890,1,9 years
102891,1,10+ years
102893,1,10+ years
102896,2,6 years
102897,0,10+ years
102905,2,7 years
102908,0,8 years
102910,2,6 years
102911,0,10+ years
102913,0,8 years
102915,0,10+ years
102917,0,10+ years
102919,1,10+ years
102920,0,10+ years
102922,2,10+ years
102925,1,10+ years
102926,2,10+ years
102927,1,10+ years
102928,2,10+ years
102931,2,10+ years
102934,1,10+ years
102935,1,10+ years
102938,1,10+ years
102940,2,10+ years
102942,1,10+ years
102943,2,10+ years
102944,0,9 years
102945,2,6 years
102947,2,8 years
102951,0,10+ years
102952,1,6 years
102954,1,10+ years
102955,1,10+ years
102956,0,6 years
102958,0,8 years
102960,1,10+ years
102961,0,7 years
102965,2,10+ years
102968,0,10+ years
102971,2,10+ years
102972,0,6 years
102974,2,10+ years
102978,1,10+ years
102980,1,9 years
102981,1,10+ years
102986,1,7 years
102988,1,10+ years
102989,1,10+ years
102990,1,10+ years
102992,1,10+ years
102996,0,10+ years
102999,1,9 years
103000,2,6 years
103001,1,10+ years
103004,0,9 years
103005,2,10+ years
103006,0,10+ years
103007,2,10+ years
103008,1,10+ years
103015,0,10+ years
103016,0,7 years
103017,2,10+ years
103018,1,10+ years
103019,0,10+ years
103023,2,10+ years
103026,1,10+ years
103027,2,10+ years
103028,0,10+ years
103031,1,6 years
103033,0,10+ years
103036,2,10+ years
103037,0,10+ years
103044,0,10+ years
103046,1,10+ years
103047,1,10+ years
103055,0,10+ years
103057,1,7 years
103061,1,7 years
103064,2,10+ years
103066,1,10+ years
103067,0,7 years
103070,2,10+ years
103071,0,10+ years
103073,0,8 years
103075,0,6 years
103076,2,10+ years
103077,0,10+ years
103079,1,10+ years
103080,0,10+ years
103082,1,7 years
103086,1,6 years
103087,1,10+ years
103088,2,10+ years
103091,2,6 years
103092,2,10+ years
103093,1,10+ years
103095,1,10+ years
103097,2,10+ years
103098,2,10+ years
103100,1,10+ years
103102,1,7 years
103107,2,6 years
103109,1,10+ years
103110,2,10+ years
103112,2,8 years
103114,1,10+ years
103116,0,6 years
103117,1,10+ years
103118,1,8 years
103126,2,10+ years
103127,0,6 years
103133,1,10+ years
103134,1,10+ years
103135,0,10+ years
103140,0,10+ years
103142,2,10+ years
103143,0,10+ years
103148,0,6 years
103154,0,10+ years
103156,1,10+ years
103158,2,10+ years
103163,0,10+ years
103168,0,7 years
103171,0,10+ years
103176,2,6 years
103177,1,10+ years
103178,0,10+ years
103179,2,10+ years
103181,1,7 years
103186,2,7 years
103188,2,9 years
103190,1,10+ years
103191,2,10+ years
103192,1,9 years
103195,1,9 years
103197,1,7 years
103199,2,10+ years
103200,0,10+ years
103203,0,10+ years
103204,1,10+ years
103207,2,10+ years
103210,2,10+ years
103212,1,10+ years
103216,0,10+ years
103218,2,9 years
103220,2,10+ years
103222,1,10+ years
103224,1,10+ years
103226,1,10+ years
103227,0,10+ years
103228,0,10+ years
103231,2,10+ years
103233,2,6 years
103234,2,10+ years
103235,1,10+ years
103236,2,10+ years
103237,2,10+ years
103240,2,10+ years
103241,1,9 years
103244,0,10+ years
103248,2,10+ years
103250,2,10+ years
103251,0,10+ years
103252,1,9 years
103257,0,9 years
103261,2,9 years
103262,2,10+ years
103264,2,10+ years
103265,0,10+ years
103266,0,10+ years
103267,2,10+ years
103268,0,10+ years
103269,2,10+ years
103271,0,10+ years
103273,2,10+ years
103277,1,10+ years
103282,1,10+ years
103284,1,10+ years
103285,0,10+ years
103286,0,10+ years
103287,2,10+ years
103289,0,10+ years
103290,2,6 years
103295,1,10+ years
103296,1,10+ years
103297,0,10+ years
103299,2,10+ years
103300,0,9 years
103301,2,10+ years
103303,2,10+ years
103304,0,10+ years
103305,1,10+ years
103306,1,9 years
103307,1,7 years
103308,0,7 years
103310,1,10+ years
103313,2,10+ years
103314,0,10+ years
103315,1,10+ years
103317,1,6 years
103319,2,10+ years
103320,1,10+ years
103321,1,7 years
103322,1,10+ years
103324,0,10+ years
103326,2,10+ years
103330,0,9 years
103331,2,9 years
103332,2,7 years
103333,1,10+ years
103334,1,10+ years
103340,1,10+ years
103341,2,8 years
103344,2,10+ years
103350,1,8 years
103352,0,10+ years
103353,1,6 years
103356,1,9 years
103358,2,10+ years
103359,2,8 years
103361,1,10+ years
103363,0,7 years
103365,0,9 years
103366,2,10+ years
103368,2,10+ years
103371,0,10+ years
103372,2,7 years
103375,2,7 years
103377,1,10+ years
103379,0,10+ years
103381,2,10+ years
103382,1,10+ years
103385,2,10+ years
103388,1,6 years
103390,0,10+ years
103391,0,10+ years
103392,2,9 years
103397,2,9 years
103399,1,10+ years
103401,1,10+ years
103402,1,6 years
103403,1,10+ years
103404,1,9 years
103405,2,7 years
103406,0,10+ years
103408,0,10+ years
103414,1,9 years
103417,2,10+ years
103419,2,10+ years
103421,0,10+ years
103422,1,8 years
103424,2,10+ years
103427,2,10+ years
103428,1,6 years
103430,1,10+ years
103432,0,10+ years
103435,1,10+ years
103436,1,10+ years
103437,1,10+ years
103438,1,10+ years
103439,0,10+ years
103440,2,10+ years
103441,1,10+ years
103442,1,10+ years
103443,2,10+ years
103444,0,7 years
103446,1,9 years
103449,0,10+ years
103450,0,10+ years
103451,0,10+ years
103453,1,10+ years
103455,2,10+ years
103456,1,6 years
103457,1,7 years
103458,2,10+ years
103459,0,10+ years
103460,1,10+ years
103461,2,6 years
103462,2,10+ years
103463,1,10+ years
103464,2,6 years
103465,2,10+ years
103467,1,10+ years
103469,2,7 years
103471,0,10+ years
103474,2,8 years
103479,2,10+ years
103480,0,6 years
103481,1,7 years
103485,2,10+ years
103490,0,10+ years
103492,0,10+ years
103493,2,7 years
103495,1,10+ years
103497,2,10+ years
103499,0,10+ years
103505,0,10+ years
103506,2,10+ years
103507,1,10+ years
103508,1,7 years
103509,1,10+ years
103513,0,10+ years
103514,1,7 years
103517,0,7 years
103518,2,7 years
103519,2,10+ years
103520,2,10+ years
103521,1,8 years
103522,1,10+ years
103524,1,10+ years
103529,2,8 years
103531,1,9 years
103532,2,8 years
103533,2,10+ years
103535,2,10+ years
103536,2,7 years
103539,1,10+ years
103540,2,10+ years
103543,1,10+ years
103545,1,7 years
103546,1,10+ years
103549,2,10+ years
103550,1,10+ years
103552,1,10+ years
103555,1,7 years
103556,0,8 years
103559,2,6 years
103561,1,10+ years
103562,1,10+ years
103563,1,10+ years
103566,2,10+ years
103569,1,10+ years
103570,0,7 years
103573,2,10+ years
103575,0,7 years
103576,1,10+ years
103579,0,9 years
103580,2,10+ years
103581,1,7 years
103582,0,6 years
103583,0,7 years
103587,2,10+ years
103588,1,10+ years
103592,0,10+ years
103593,2,10+ years
103595,1,10+ years
103596,2,10+ years
103597,2,7 years
103598,0,10+ years
103601,0,8 years
103602,0,10+ years
103603,1,10+ years
103607,0,7 years
103608,2,10+ years
103609,0,10+ years
103610,1,10+ years
103615,2,7 years
103621,0,10+ years
103622,1,10+ years
103623,2,10+ years
103624,1,6 years
103625,0,6 years
103628,0,10+ years
103631,0,9 years
103632,2,10+ years
103633,2,7 years
103634,2,6 years
103639,0,10+ years
103640,2,10+ years
103641,0,10+ years
103642,1,9 years
103646,1,10+ years
103647,0,10+ years
103649,1,10+ years
103652,2,7 years
103654,1,10+ years
103655,1,10+ years
103657,2,10+ years
103659,1,10+ years
103661,0,9 years
103666,1,10+ years
103667,0,10+ years
103668,1,10+ years
103673,1,10+ years
103674,1,10+ years
103675,0,10+ years
103677,1,7 years
103678,1,8 years
103682,2,7 years
103683,1,8 years
103686,1,10+ years
103687,1,10+ years
103689,2,10+ years
103691,2,10+ years
103695,2,7 years
103697,1,10+ years
103698,1,10+ years
103699,2,10+ years
103703,2,10+ years
103705,2,10+ years
103706,2,10+ years
103707,0,7 years
103708,1,9 years
103709,1,10+ years
103712,1,6 years
103713,2,7 years
103714,2,10+ years
103716,1,10+ years
103717,1,10+ years
103720,1,10+ years
103722,1,10+ years
103723,1,10+ years
103727,0,10+ years
103730,1,10+ years
103731,2,10+ years
103732,1,10+ years
103735,1,10+ years
103736,0,10+ years
103737,0,10+ years
103738,1,10+ years
103741,1,6 years
103753,1,10+ years
103758,1,6 years
103761,2,10+ years
103765,1,10+ years
103766,2,10+ years
103767,0,10+ years
103768,2,10+ years
103769,0,7 years
103770,2,10+ years
103771,1,10+ years
103772,0,10+ years
103773,1,10+ years
103774,0,6 years
103776,0,10+ years
103777,0,9 years
103778,2,10+ years
103779,0,10+ years
103782,2,10+ years
103783,1,10+ years
103791,1,10+ years
103795,2,10+ years
103797,1,10+ years
103798,1,10+ years
103800,1,10+ years
103801,1,10+ years
103802,0,10+ years
103803,1,10+ years
103805,0,10+ years
103806,0,10+ years
103808,2,6 years
103809,1,8 years
103810,2,10+ years
103813,0,10+ years
103814,1,10+ years
103822,2,10+ years
103825,2,7 years
103826,1,10+ years
103827,1,6 years
103829,0,10+ years
103830,0,10+ years
103831,1,10+ years
103835,1,10+ years
103837,0,10+ years
103838,1,10+ years
103841,1,10+ years
103845,1,10+ years
103846,0,10+ years
103847,0,8 years
103849,0,10+ years
103850,1,10+ years
103855,0,10+ years
103857,1,10+ years
103859,1,7 years
103860,1,10+ years
103861,1,10+ years
103862,2,10+ years
103863,1,6 years
103868,0,10+ years
103869,2,10+ years
103870,2,10+ years
103874,1,9 years
103878,2,10+ years
103879,1,10+ years
103881,2,6 years
103882,2,9 years
103883,1,6 years
103886,1,10+ years
103888,1,9 years
103889,1,10+ years
103895,1,10+ years
103901,1,7 years
103907,1,10+ years
103908,0,10+ years
103909,1,7 years
103913,1,8 years
103915,1,10+ years
103916,0,7 years
103919,1,10+ years
103920,1,10+ years
103921,0,6 years
103922,2,10+ years
103923,2,8 years
103925,1,10+ years
103929,1,10+ years
103933,0,6 years
103934,2,10+ years
103936,1,10+ years
103937,0,6 years
103939,0,10+ years
103941,2,10+ years
103943,0,10+ years
103944,2,9 years
103945,2,7 years
103947,2,10+ years
103948,1,10+ years
103950,2,10+ years
103951,1,10+ years
103952,1,10+ years
103957,1,10+ years
103964,0,10+ years
103965,1,10+ years
103967,2,6 years
103968,1,10+ years
103970,2,10+ years
103971,2,10+ years
103972,0,10+ years
103974,0,10+ years
103975,1,10+ years
103976,2,10+ years
103977,2,10+ years
103979,2,10+ years
103981,0,10+ years
103982,1,10+ years
103984,2,10+ years
103988,0,10+ years
103990,1,9 years
103999,1,6 years
104000,1,10+ years
104007,0,8 years
104008,2,10+ years
104009,2,10+ years
104010,1,10+ years
104011,0,8 years
104013,2,10+ years
104015,2,10+ years
104018,1,10+ years
104020,2,6 years
104025,2,10+ years
104028,1,10+ years
104033,2,10+ years
104036,2,10+ years
104039,2,10+ years
104041,1,10+ years
104044,1,10+ years
104049,1,6 years
104051,1,6 years
104052,2,8 years
104053,1,7 years
104056,1,10+ years
104059,0,6 years
104060,0,10+ years
104062,2,10+ years
104064,0,10+ years
104067,0,10+ years
104069,1,6 years
104071,1,10+ years
104072,1,8 years
104076,2,10+ years
104077,1,7 years
104081,1,10+ years
104082,1,7 years
104087,2,8 years
104088,2,7 years
104090,0,8 years
104091,1,8 years
104094,0,10+ years
104095,2,10+ years
104096,1,7 years
104097,1,10+ years
104099,0,10+ years
104100,1,10+ years
104101,0,10+ years
104103,1,10+ years
104104,2,6 years
104106,2,7 years
104109,2,10+ years
104111,1,6 years
104117,2,8 years
104118,1,10+ years
104119,0,10+ years
104120,0,10+ years
104125,1,10+ years
104126,0,6 years
104129,0,9 years
104132,0,9 years
104133,1,10+ years
104134,2,10+ years
104135,2,6 years
104137,2,10+ years
104138,0,10+ years
104139,0,10+ years
104141,2,10+ years
104142,1,9 years
104143,0,10+ years
104144,2,7 years
104145,2,10+ years
104147,1,9 years
104150,1,10+ years
104151,1,10+ years
104153,0,10+ years
104154,2,8 years
104155,0,10+ years
104156,2,6 years
104157,0,7 years
104161,0,10+ years
104162,1,10+ years
104166,1,10+ years
104167,0,10+ years
104168,0,10+ years
104169,1,10+ years
104170,0,7 years
104177,1,10+ years
104178,0,8 years
104179,0,10+ years
104180,0,8 years
104181,1,6 years
104185,2,10+ years
104191,0,10+ years
104192,1,10+ years
104194,1,10+ years
104195,1,10+ years
104196,2,10+ years
104199,0,10+ years
104201,2,10+ years
104206,1,10+ years
104212,2,9 years
104213,0,10+ years
104214,0,9 years
104216,1,10+ years
104219,1,10+ years
104221,1,6 years
104224,2,6 years
104227,0,10+ years
104231,2,10+ years
104234,2,10+ years
104236,0,10+ years
104237,2,10+ years
104238,0,10+ years
104239,0,10+ years
104244,2,9 years
104245,1,10+ years
104246,0,10+ years
104249,1,7 years
104250,1,10+ years
104251,2,10+ years
104253,2,10+ years
104254,0,10+ years
104257,0,10+ years
104259,0,10+ years
104262,1,10+ years
104264,1,7 years
104267,0,9 years
104269,1,10+ years
104270,2,10+ years
104274,0,7 years
104275,0,7 years
104278,2,10+ years
104279,2,10+ years
104280,0,9 years
104281,0,10+ years
104282,0,10+ years
104283,1,9 years
104286,1,10+ years
104289,1,10+ years
104290,1,9 years
104294,2,10+ years
104295,1,7 years
104297,2,10+ years
104305,1,6 years
104307,1,6 years
104309,1,7 years
104310,0,6 years
104312,0,10+ years
104315,1,7 years
104317,2,8 years
104318,0,9 years
104320,0,10+ years
104322,0,7 years
104323,0,10+ years
104324,1,10+ years
104325,1,10+ years
104327,0,9 years
104329,1,8 years
104330,1,9 years
104331,1,8 years
104333,1,10+ years
104336,1,7 years
104341,0,10+ years
104343,0,7 years
104344,2,10+ years
104347,0,10+ years
104348,1,10+ years
104349,2,9 years
104350,1,10+ years
104351,2,8 years
104356,2,10+ years
104357,2,10+ years
104358,2,10+ years
104359,2,10+ years
104360,1,10+ years
104361,0,10+ years
104364,2,10+ years
104366,0,10+ years
104369,1,10+ years
104370,0,10+ years
104371,1,10+ years
104373,2,6 years
104375,0,7 years
104378,0,10+ years
104379,0,7 years
104381,2,10+ years
104383,1,9 years
104384,1,10+ years
104385,1,10+ years
104386,0,6 years
104391,2,10+ years
104394,0,8 years
104395,0,8 years
104396,2,10+ years
104398,0,9 years
104399,1,10+ years
104401,0,10+ years
104404,0,10+ years
104407,2,10+ years
104410,2,9 years
104413,0,10+ years
104416,1,10+ years
104418,2,10+ years
104421,2,10+ years
104423,1,7 years
104424,1,10+ years
104426,0,8 years
104430,2,10+ years
104431,2,10+ years
104432,2,10+ years
104433,0,10+ years
104438,2,10+ years
104439,2,10+ years
104442,2,10+ years
104444,2,6 years
104445,0,10+ years
104447,0,8 years
104448,2,10+ years
104452,0,10+ years
104454,2,6 years
104457,2,10+ years
104458,0,8 years
104460,1,6 years
104465,2,10+ years
104467,1,9 years
104472,2,10+ years
104474,0,10+ years
104475,0,6 years
104476,0,10+ years
104481,2,7 years
104482,1,6 years
104486,0,7 years
104488,0,10+ years
104491,2,10+ years
104492,1,10+ years
104494,2,8 years
104495,1,10+ years
104496,1,10+ years
104497,2,7 years
104498,1,10+ years
104499,2,10+ years
104500,0,8 years
104502,2,10+ years
104505,0,10+ years
104506,2,10+ years
104507,0,10+ years
104510,0,8 years
104511,2,10+ years
104522,1,10+ years
104523,1,6 years
104524,1,6 years
104531,0,10+ years
104532,0,10+ years
104536,1,8 years
104540,0,10+ years
104544,1,10+ years
104545,0,9 years
104547,2,10+ years
104548,2,6 years
104549,1,10+ years
104550,1,10+ years
104554,1,10+ years
104556,1,10+ years
104565,1,9 years
104570,0,10+ years
104573,2,10+ years
104574,2,9 years
104576,0,7 years
104578,0,10+ years
104580,2,10+ years
104582,1,10+ years
104583,0,10+ years
104586,1,10+ years
104588,0,10+ years
104589,0,10+ years
104590,2,10+ years
104591,1,10+ years
104592,0,8 years
104594,1,10+ years
104595,0,10+ years
104596,0,10+ years
104598,0,10+ years
104599,1,6 years
104601,2,10+ years
104604,2,7 years
104605,2,10+ years
104608,1,6 years
104609,0,10+ years
104610,0,10+ years
104613,1,10+ years
104614,2,10+ years
104615,0,10+ years
104617,1,8 years
104621,1,10+ years
104622,1,10+ years
104623,2,10+ years
104624,2,10+ years
104625,2,10+ years
104626,2,7 years
104627,1,9 years
104628,2,10+ years
104629,0,10+ years
104631,2,9 years
104632,0,10+ years
104635,1,8 years
104638,2,10+ years
104641,0,10+ years
104642,1,10+ years
104645,2,10+ years
104647,0,10+ years
104653,1,10+ years
104654,0,10+ years
104656,1,10+ years
104657,1,10+ years
104658,0,9 years
104660,2,10+ years
104662,2,10+ years
104663,1,8 years
104664,2,7 years
104670,0,8 years
104679,0,10+ years
104682,0,10+ years
104683,2,8 years
104685,1,10+ years
104686,1,8 years
104687,1,10+ years
104688,0,8 years
104695,1,10+ years
104697,0,10+ years
104702,0,9 years
104703,0,10+ years
104704,0,10+ years
104705,2,10+ years
104706,2,10+ years
104710,2,7 years
104712,1,10+ years
104717,1,10+ years
104718,1,10+ years
104720,2,10+ years
104722,2,9 years
104723,0,7 years
104724,1,7 years
104727,2,10+ years
104729,1,9 years
104730,0,10+ years
104731,2,10+ years
104732,2,7 years
104734,1,8 years
104735,1,8 years
104736,2,6 years
104737,0,10+ years
104738,1,10+ years
104740,0,10+ years
104743,0,10+ years
104744,1,8 years
104749,0,10+ years
104754,0,10+ years
104761,1,8 years
104762,0,6 years
104763,0,10+ years
104764,1,10+ years
104767,2,10+ years
104768,1,6 years
104770,0,10+ years
104772,2,8 years
104773,2,10+ years
104778,1,7 years
104780,1,10+ years
104782,0,10+ years
104784,2,10+ years
104785,1,10+ years
104788,0,10+ years
104791,2,9 years
104792,2,10+ years
104794,0,10+ years
104796,0,10+ years
104797,1,10+ years
104798,0,10+ years
104802,2,8 years
104803,0,6 years
104804,2,6 years
104805,0,6 years
104806,1,9 years
104807,0,8 years
104808,2,10+ years
104809,0,10+ years
104813,1,10+ years
104814,0,10+ years
104815,0,10+ years
104816,2,10+ years
104819,2,10+ years
104820,1,10+ years
104824,0,10+ years
104827,0,10+ years
104828,2,10+ years
104830,1,9 years
104831,0,10+ years
104834,2,10+ years
104836,1,10+ years
104839,0,10+ years
104840,1,10+ years
104841,2,10+ years
104842,0,10+ years
104845,0,10+ years
104846,1,10+ years
104849,0,10+ years
104850,1,10+ years
104851,0,7 years
104853,1,10+ years
104857,2,9 years
104859,0,10+ years
104863,1,10+ years
104864,1,6 years
104866,1,7 years
104867,1,10+ years
104868,1,9 years
104873,2,10+ years
104877,2,10+ years
104879,2,10+ years
104880,0,10+ years
104881,0,10+ years
104883,0,10+ years
104884,1,10+ years
104885,2,8 years
104889,2,7 years
104890,0,8 years
104891,2,10+ years
104892,1,10+ years
104895,2,7 years
104898,2,6 years
104899,0,6 years
104901,0,10+ years
104904,0,10+ years
104905,2,7 years
104907,2,10+ years
104908,0,7 years
104909,1,7 years
104913,1,10+ years
104914,0,9 years
104916,2,10+ years
104918,1,6 years
104919,0,10+ years
104920,1,10+ years
104921,1,10+ years
104926,1,10+ years
104933,1,9 years
104934,2,10+ years
104935,2,10+ years
104937,1,10+ years
104939,2,9 years
104940,1,8 years
104943,0,10+ years
104944,2,10+ years
104949,0,10+ years
104952,2,10+ years
104953,2,10+ years
104956,1,10+ years
104957,1,8 years
104959,1,10+ years
104960,0,10+ years
104961,1,10+ years
104962,0,10+ years
104963,0,7 years
104965,2,7 years
104967,1,10+ years
104968,0,10+ years
104971,0,8 years
104972,2,8 years
104974,0,10+ years
104976,2,6 years
104977,0,10+ years
104978,0,10+ years
104980,1,10+ years
104982,1,10+ years
104985,0,8 years
104986,1,7 years
104989,2,10+ years
104990,1,10+ years
104992,2,6 years
104993,1,10+ years
104994,1,10+ years
104995,0,10+ years
105005,1,6 years
105007,2,10+ years
105010,2,10+ years
105015,0,6 years
105018,2,10+ years
105019,0,10+ years
105020,0,10+ years
105023,2,10+ years
105024,2,7 years
105026,2,8 years
105029,1,10+ years
105031,1,10+ years
105032,2,6 years
105033,0,9 years
105035,0,10+ years
105036,0,10+ years
105037,1,8 years
105039,1,6 years
105041,0,9 years
105043,2,10+ years
105045,2,10+ years
105046,0,10+ years
105047,0,10+ years
105048,2,10+ years
105050,0,10+ years
105051,1,9 years
105053,2,6 years
105054,0,10+ years
105055,1,10+ years
105057,0,9 years
105058,2,10+ years
105059,0,10+ years
105060,1,10+ years
105061,1,9 years
105063,1,6 years
105066,0,7 years
105069,2,10+ years
105071,1,6 years
105072,1,9 years
105076,2,10+ years
105078,1,10+ years
105079,0,10+ years
105080,2,8 years
105082,2,6 years
105083,2,10+ years
105084,0,10+ years
105086,1,10+ years
105087,1,10+ years
105088,0,10+ years
105089,2,8 years
105094,2,8 years
105097,0,10+ years
105100,1,9 years
105101,0,10+ years
105105,0,10+ years
105106,2,10+ years
105107,1,10+ years
105113,2,6 years
105114,0,10+ years
105116,2,8 years
105118,0,6 years
105120,0,10+ years
105121,0,10+ years
105122,1,8 years
105123,1,10+ years
105125,1,7 years
105128,1,8 years
105133,0,10+ years
105134,2,10+ years
105137,1,10+ years
105138,0,6 years
105139,2,9 years
105140,1,10+ years
105144,2,9 years
105145,0,9 years
105147,2,10+ years
105149,0,8 years
105150,2,10+ years
105156,0,9 years
105159,1,10+ years
105160,1,6 years
105163,1,10+ years
105167,1,8 years
105169,0,8 years
105171,2,10+ years
105173,2,10+ years
105177,1,9 years
105178,1,6 years
105179,1,9 years
105180,0,10+ years
105185,2,10+ years
105186,1,10+ years
105191,2,10+ years
105192,2,6 years
105194,1,10+ years
105198,2,10+ years
105199,0,10+ years
105201,1,10+ years
105205,1,7 years
105206,2,10+ years
105207,1,10+ years
105208,1,10+ years
105212,1,8 years
105213,0,10+ years
105214,0,6 years
105215,2,9 years
105218,0,10+ years
105220,1,10+ years
105221,1,9 years
105223,2,8 years
105226,2,10+ years
105229,1,10+ years
105230,2,10+ years
105232,0,10+ years
105236,0,10+ years
105240,1,10+ years
105241,2,10+ years
105245,2,10+ years
105246,2,10+ years
105247,2,7 years
105249,0,10+ years
105251,1,10+ years
105252,1,10+ years
105253,2,9 years
105256,2,10+ years
105257,2,6 years
105259,1,8 years
105260,2,10+ years
105262,0,6 years
105265,1,10+ years
105267,2,8 years
105271,2,10+ years
105279,2,10+ years
105280,1,10+ years
105281,2,7 years
105283,2,10+ years
105284,2,10+ years
105285,1,10+ years
105288,2,7 years
105289,1,10+ years
105290,1,6 years
105292,2,10+ years
105293,0,8 years
105295,0,10+ years
105297,2,10+ years
105298,1,10+ years
105300,0,6 years
105301,2,8 years
105302,1,10+ years
105304,2,10+ years
105308,2,10+ years
105314,0,10+ years
105317,2,10+ years
105318,1,10+ years
105319,0,10+ years
105320,0,10+ years
105321,2,10+ years
105323,0,10+ years
105325,0,10+ years
105329,0,9 years
105330,0,10+ years
105333,0,10+ years
105334,1,10+ years
105337,1,6 years
105339,1,10+ years
105340,1,10+ years
105341,2,9 years
105342,2,10+ years
105345,1,10+ years
105346,2,9 years
105348,2,10+ years
105349,0,10+ years
105351,1,10+ years
105352,1,9 years
105353,2,9 years
105355,1,10+ years
105356,1,9 years
105359,1,10+ years
105360,2,10+ years
105361,1,7 years
105363,1,10+ years
105364,0,10+ years
105365,2,7 years
105366,0,8 years
105367,2,6 years
105369,2,10+ years
105371,0,10+ years
105374,0,10+ years
105375,0,8 years
105376,0,6 years
105378,0,9 years
105379,2,10+ years
105381,1,10+ years
105384,0,10+ years
105385,1,10+ years
105386,2,7 years
105395,2,10+ years
105396,0,10+ years
105397,1,6 years
105399,0,10+ years
105401,2,10+ years
105402,2,8 years
105403,2,6 years
105404,0,6 years
105405,2,10+ years
105408,1,9 years
105409,2,8 years
105410,2,10+ years
105411,2,8 years
105413,1,10+ years
105415,1,10+ years
105418,1,10+ years
105419,0,6 years
105421,0,10+ years
105425,1,10+ years
105426,1,10+ years
105431,1,8 years
105432,1,9 years
105434,0,10+ years
105435,2,10+ years
105438,1,10+ years
105439,0,10+ years
105440,0,10+ years
105445,2,10+ years
105451,0,10+ years
105452,1,6 years
105455,1,10+ years
105456,0,10+ years
105457,2,10+ years
105458,1,10+ years
105460,0,10+ years
105462,0,10+ years
105463,2,8 years
105465,0,10+ years
105466,0,7 years
105468,0,10+ years
105469,2,6 years
105470,2,10+ years
105472,1,10+ years
105473,0,10+ years
105475,2,8 years
105479,1,10+ years
105480,1,7 years
105482,2,7 years
105483,1,9 years
105485,2,10+ years
105489,2,10+ years
105492,0,10+ years
105494,1,7 years
105501,0,7 years
105502,1,10+ years
105505,2,8 years
105507,1,10+ years
105509,0,6 years
105510,2,10+ years
105511,0,8 years
105516,0,9 years
105517,0,10+ years
105519,0,10+ years
105522,0,10+ years
105524,0,10+ years
105525,1,10+ years
105526,0,10+ years
105530,1,7 years
