user_id,censor_status,work_year
244261,0,7 years
244262,2,6 years
244266,2,8 years
244268,0,10+ years
244270,1,7 years
244271,2,10+ years
244278,1,10+ years
244279,1,10+ years
244281,2,10+ years
244283,1,10+ years
244285,1,10+ years
244289,1,7 years
244294,2,10+ years
244296,0,7 years
244297,1,6 years
244298,0,10+ years
244299,1,10+ years
244302,1,6 years
244305,0,7 years
244309,2,7 years
244310,0,7 years
244312,1,10+ years
244313,2,10+ years
244314,0,10+ years
244315,0,10+ years
244317,2,7 years
244319,2,10+ years
244320,1,10+ years
244321,1,10+ years
244323,2,10+ years
244324,0,10+ years
244325,0,10+ years
244326,1,8 years
244327,1,10+ years
244328,2,10+ years
244330,2,7 years
244334,1,10+ years
244335,1,10+ years
244339,2,7 years
244340,1,10+ years
244344,1,10+ years
244348,2,10+ years
244351,0,10+ years
244352,2,10+ years
244356,1,10+ years
244357,2,7 years
244359,1,10+ years
244360,1,8 years
244361,0,10+ years
244363,1,10+ years
244365,1,7 years
244366,1,8 years
244367,2,7 years
244369,0,10+ years
244370,0,7 years
244371,1,7 years
244372,1,10+ years
244374,2,6 years
244375,1,10+ years
244376,2,10+ years
244380,0,8 years
244381,2,6 years
244385,0,10+ years
244387,1,8 years
244388,2,10+ years
244393,1,8 years
244394,2,8 years
244395,1,8 years
244396,0,10+ years
244399,0,9 years
244401,0,10+ years
244404,1,10+ years
244405,1,10+ years
244406,0,10+ years
244407,0,10+ years
244408,0,10+ years
244413,0,9 years
244419,2,10+ years
244420,0,10+ years
244422,0,10+ years
244424,2,7 years
244425,1,6 years
244426,2,10+ years
244427,1,7 years
244429,2,8 years
244430,1,10+ years
244432,2,7 years
244433,0,10+ years
244434,1,10+ years
244438,2,10+ years
244439,1,10+ years
244441,0,10+ years
244442,2,10+ years
244447,1,10+ years
244451,0,10+ years
244452,0,10+ years
244454,2,10+ years
244456,1,8 years
244457,0,9 years
244458,2,10+ years
244459,2,10+ years
244463,2,6 years
244467,2,10+ years
244469,2,10+ years
244472,2,7 years
244478,2,10+ years
244479,0,8 years
244482,1,10+ years
244483,2,10+ years
244485,1,10+ years
244486,1,10+ years
244489,2,7 years
244490,1,6 years
244491,2,8 years
244492,1,10+ years
244493,1,10+ years
244494,0,10+ years
244495,1,10+ years
244498,0,10+ years
244499,0,10+ years
244501,0,10+ years
244502,0,10+ years
244504,2,7 years
244505,2,10+ years
244509,1,10+ years
244510,1,7 years
244513,0,10+ years
244514,0,10+ years
244516,0,10+ years
244520,1,10+ years
244521,0,10+ years
244525,1,10+ years
244528,1,8 years
244529,1,10+ years
244531,2,10+ years
244532,0,10+ years
244533,2,10+ years
244534,0,10+ years
244539,1,10+ years
244540,1,10+ years
244541,0,10+ years
244544,2,10+ years
244545,2,6 years
244548,2,10+ years
244551,0,8 years
244552,2,10+ years
244554,0,10+ years
244557,2,10+ years
244559,2,6 years
244561,1,10+ years
244567,0,7 years
244568,0,10+ years
244569,1,10+ years
244571,1,10+ years
244572,0,10+ years
244578,1,10+ years
244581,1,10+ years
244582,0,10+ years
244584,1,8 years
244587,2,8 years
244589,2,10+ years
244592,1,8 years
244593,0,8 years
244596,0,10+ years
244597,2,7 years
244601,0,10+ years
244602,1,7 years
244604,0,10+ years
244605,0,6 years
244606,2,7 years
244609,0,10+ years
244613,2,10+ years
244615,1,8 years
244618,2,10+ years
244619,1,10+ years
244621,0,10+ years
244623,1,10+ years
244624,0,9 years
244625,1,6 years
244627,2,10+ years
244629,1,10+ years
244630,1,10+ years
244634,0,10+ years
244637,0,7 years
244639,2,10+ years
244640,1,10+ years
244642,0,8 years
244643,1,10+ years
244644,1,9 years
244647,2,10+ years
244648,2,10+ years
244650,1,10+ years
244651,2,8 years
244652,2,7 years
244653,1,10+ years
244654,0,10+ years
244655,2,8 years
244656,1,10+ years
244658,1,10+ years
244663,1,10+ years
244664,0,10+ years
244665,0,7 years
244667,2,10+ years
244669,2,10+ years
244670,1,10+ years
244671,2,10+ years
244672,2,10+ years
244673,2,10+ years
244674,2,10+ years
244675,0,10+ years
244681,0,10+ years
244682,1,10+ years
244685,1,10+ years
244686,1,10+ years
244687,0,10+ years
244688,1,10+ years
244698,1,6 years
244699,1,10+ years
244702,1,10+ years
244703,0,6 years
244704,1,10+ years
244705,1,10+ years
244711,2,10+ years
244712,0,10+ years
244718,1,10+ years
244720,2,10+ years
244722,1,10+ years
244723,0,10+ years
244724,0,9 years
244729,0,10+ years
244732,2,7 years
244734,2,9 years
244735,1,9 years
244736,2,9 years
244740,1,9 years
244745,0,10+ years
244750,2,8 years
244751,2,10+ years
244754,1,10+ years
244756,1,10+ years
244757,0,8 years
244758,0,8 years
244761,0,10+ years
244763,2,10+ years
244764,2,10+ years
244765,2,10+ years
244766,0,10+ years
244767,0,10+ years
244768,1,10+ years
244770,1,6 years
244771,2,10+ years
244772,1,10+ years
244776,2,10+ years
244785,1,10+ years
244790,1,10+ years
244791,0,10+ years
244795,2,10+ years
244799,0,8 years
244800,2,9 years
244806,0,7 years
244807,0,10+ years
244809,0,10+ years
244811,1,10+ years
244815,2,10+ years
244818,0,10+ years
244821,1,10+ years
244822,1,10+ years
244826,0,7 years
244828,0,10+ years
244831,2,10+ years
244832,1,10+ years
244833,2,6 years
244835,1,10+ years
244838,2,6 years
244839,1,10+ years
244840,0,6 years
244842,1,10+ years
244849,1,10+ years
244851,1,10+ years
244855,1,10+ years
244856,0,10+ years
244857,0,10+ years
244858,2,8 years
244861,0,10+ years
244862,2,10+ years
244866,2,8 years
244867,2,10+ years
244869,1,7 years
244872,1,10+ years
244877,0,10+ years
244879,2,10+ years
244881,0,10+ years
244883,0,10+ years
244885,1,10+ years
244888,0,9 years
244889,2,10+ years
244890,0,8 years
244892,2,6 years
244901,1,10+ years
244904,1,8 years
244905,1,7 years
244906,1,6 years
244909,2,10+ years
244911,0,10+ years
244912,0,10+ years
244913,1,10+ years
244914,2,8 years
244917,0,10+ years
244918,1,10+ years
244920,2,10+ years
244923,1,10+ years
244926,1,10+ years
244927,0,6 years
244930,2,10+ years
244932,0,6 years
244941,1,10+ years
244942,2,10+ years
244943,0,10+ years
244944,2,10+ years
244945,0,10+ years
244946,1,10+ years
244947,1,10+ years
244949,1,10+ years
244952,1,10+ years
244954,1,7 years
244956,0,10+ years
244959,0,8 years
244963,2,10+ years
244964,0,10+ years
244970,2,10+ years
244971,2,10+ years
244972,2,10+ years
244974,0,10+ years
244975,2,9 years
244976,1,10+ years
244977,2,9 years
244978,1,10+ years
244980,0,10+ years
244983,2,10+ years
244987,0,10+ years
244988,1,10+ years
244990,2,10+ years
244992,0,10+ years
244993,2,7 years
244996,1,8 years
244998,0,6 years
244999,1,7 years
245001,2,6 years
245004,1,10+ years
245005,1,10+ years
245006,0,10+ years
245010,2,6 years
245011,0,10+ years
245012,1,9 years
245013,0,10+ years
245017,1,7 years
245018,1,9 years
245019,0,7 years
245020,1,10+ years
245021,1,6 years
245025,2,9 years
245026,2,10+ years
245028,1,10+ years
245029,2,10+ years
245033,1,10+ years
245034,0,10+ years
245035,1,6 years
245037,1,10+ years
245038,2,8 years
245039,0,6 years
245042,2,10+ years
245043,1,10+ years
245048,0,10+ years
245051,2,8 years
245053,1,10+ years
245056,1,7 years
245059,1,10+ years
245066,2,10+ years
245069,0,10+ years
245072,1,10+ years
245073,0,10+ years
245079,2,8 years
245081,0,10+ years
245083,2,10+ years
245085,2,6 years
245087,2,7 years
245094,0,10+ years
245095,1,10+ years
245096,2,10+ years
245097,1,9 years
245100,2,8 years
245101,1,10+ years
245105,1,10+ years
245108,0,9 years
245109,0,6 years
245110,1,10+ years
245113,2,10+ years
245117,0,7 years
245118,0,6 years
245119,2,10+ years
245120,2,8 years
245121,1,10+ years
245125,2,10+ years
245127,1,6 years
245130,1,8 years
245131,0,8 years
245132,2,10+ years
245133,2,10+ years
245139,1,10+ years
245140,1,10+ years
245141,1,10+ years
245143,1,10+ years
245144,2,10+ years
245147,0,6 years
245149,2,10+ years
245151,0,10+ years
245152,1,10+ years
245153,1,10+ years
245156,1,10+ years
245160,2,9 years
245163,1,10+ years
245164,0,10+ years
245168,0,10+ years
245169,1,6 years
245172,1,10+ years
245175,0,10+ years
245176,2,9 years
245177,0,10+ years
245181,0,10+ years
245182,0,10+ years
245183,1,10+ years
245186,1,7 years
245187,2,7 years
245188,0,10+ years
245190,1,9 years
245192,1,10+ years
245194,1,7 years
245196,0,10+ years
245199,0,10+ years
245200,0,10+ years
245203,0,10+ years
245204,0,6 years
245208,0,9 years
245213,1,10+ years
245214,2,10+ years
245218,2,10+ years
245223,1,10+ years
245224,1,10+ years
245225,2,10+ years
245226,1,10+ years
245227,1,6 years
245228,0,10+ years
245235,1,10+ years
245239,0,7 years
245240,1,10+ years
245243,1,9 years
245244,2,6 years
245245,2,10+ years
245247,1,10+ years
245248,0,10+ years
245249,1,8 years
245253,2,10+ years
245257,1,10+ years
245259,2,10+ years
245261,0,10+ years
245262,1,10+ years
245263,0,10+ years
245268,2,6 years
245273,2,10+ years
245274,2,10+ years
245275,1,6 years
245281,1,9 years
245282,0,10+ years
245284,0,7 years
245285,2,7 years
245287,2,10+ years
245288,1,10+ years
245290,2,10+ years
245291,2,10+ years
245293,2,10+ years
245301,0,10+ years
245306,1,10+ years
245307,2,10+ years
245310,0,10+ years
245314,2,10+ years
245316,0,10+ years
245317,0,10+ years
245318,0,10+ years
245319,2,7 years
245322,2,7 years
245325,1,8 years
245327,0,10+ years
245329,2,10+ years
245332,0,10+ years
245336,2,10+ years
245337,2,6 years
245338,0,10+ years
245344,0,10+ years
245345,1,10+ years
245346,2,9 years
245351,1,10+ years
245353,1,10+ years
245355,1,10+ years
245356,2,7 years
245359,0,10+ years
245361,0,10+ years
245363,1,6 years
245365,2,6 years
245367,2,10+ years
245368,1,10+ years
245369,2,10+ years
245371,1,10+ years
245372,0,10+ years
245373,2,6 years
245379,2,10+ years
245384,1,8 years
245385,0,9 years
245389,1,10+ years
245391,0,10+ years
245392,2,10+ years
245393,0,10+ years
245394,2,10+ years
245397,2,10+ years
245399,0,9 years
245400,1,8 years
245402,2,10+ years
245403,1,10+ years
245405,1,10+ years
245406,0,9 years
245407,1,8 years
245408,2,10+ years
245410,0,7 years
245411,1,8 years
245412,0,10+ years
245413,1,10+ years
245414,1,10+ years
245415,1,10+ years
245416,1,10+ years
245417,1,10+ years
245418,1,7 years
245419,2,9 years
245425,2,6 years
245427,1,10+ years
245429,2,9 years
245436,0,6 years
245437,1,7 years
245439,0,10+ years
245440,0,10+ years
245441,1,9 years
245442,1,9 years
245443,0,10+ years
245446,1,10+ years
245447,2,9 years
245450,0,7 years
245451,0,9 years
245453,0,6 years
245454,1,8 years
245455,2,10+ years
245457,1,7 years
245458,1,7 years
245459,0,10+ years
245461,2,10+ years
245462,1,10+ years
245464,2,6 years
245466,0,7 years
245467,1,10+ years
245470,2,10+ years
245474,2,10+ years
245476,1,10+ years
245480,0,10+ years
245483,2,10+ years
245484,2,10+ years
245487,1,8 years
245489,1,7 years
245490,1,7 years
245493,2,10+ years
245494,0,10+ years
245495,2,9 years
245496,0,9 years
245502,0,10+ years
245506,0,7 years
245508,2,9 years
245509,2,10+ years
245510,1,9 years
245511,2,10+ years
245514,2,10+ years
245515,2,10+ years
245517,2,10+ years
245518,2,10+ years
245520,0,10+ years
245521,0,10+ years
245524,1,10+ years
245526,1,10+ years
245527,1,7 years
245528,0,6 years
245530,0,10+ years
245531,1,7 years
245534,1,10+ years
245540,1,6 years
245541,1,7 years
245543,1,6 years
245544,1,8 years
245545,2,8 years
245546,0,10+ years
245547,2,10+ years
245548,1,10+ years
245553,2,10+ years
245554,0,7 years
245555,0,6 years
245559,1,10+ years
245561,1,7 years
245562,2,10+ years
245563,2,10+ years
245564,0,10+ years
245565,0,10+ years
245566,2,10+ years
245568,1,7 years
245569,1,10+ years
245570,2,10+ years
245573,1,10+ years
245576,0,7 years
245577,1,10+ years
245579,2,7 years
245580,0,10+ years
245583,2,9 years
245584,2,10+ years
245586,2,10+ years
245587,0,10+ years
245589,0,9 years
245590,1,10+ years
245591,2,10+ years
245592,0,10+ years
245593,1,10+ years
245594,1,7 years
245596,0,10+ years
245597,1,7 years
245600,1,10+ years
245601,0,6 years
245603,0,9 years
245604,1,7 years
245608,0,10+ years
245613,2,10+ years
245619,1,10+ years
245620,0,8 years
245622,2,10+ years
245626,2,9 years
245629,1,10+ years
245632,2,10+ years
245633,1,10+ years
245637,2,10+ years
245641,0,8 years
245643,2,8 years
245645,1,10+ years
245646,0,10+ years
245647,0,10+ years
245648,0,10+ years
245651,1,10+ years
245656,1,10+ years
245658,2,8 years
245660,2,10+ years
245662,0,10+ years
245665,0,8 years
245667,1,10+ years
245670,0,10+ years
245673,0,6 years
245674,0,7 years
245675,2,10+ years
245676,2,7 years
245677,1,10+ years
245678,1,10+ years
245686,0,10+ years
245688,0,10+ years
245689,0,7 years
245692,1,10+ years
245693,1,7 years
245697,2,10+ years
245699,0,6 years
245703,2,6 years
245704,2,10+ years
245705,2,10+ years
245706,0,6 years
245709,2,10+ years
245710,0,7 years
245711,1,10+ years
245712,0,10+ years
245717,0,6 years
245718,1,10+ years
245719,1,6 years
245720,2,9 years
245721,1,8 years
245722,1,10+ years
245724,2,6 years
245726,2,10+ years
245728,1,10+ years
245729,0,10+ years
245730,0,10+ years
245733,1,10+ years
245735,1,10+ years
245736,0,10+ years
245738,1,10+ years
245741,2,6 years
245742,0,10+ years
245745,2,8 years
245752,0,10+ years
245755,2,10+ years
245756,1,10+ years
245757,2,10+ years
245760,2,7 years
245761,2,10+ years
245763,0,10+ years
245765,0,7 years
245766,0,8 years
245769,2,10+ years
245770,1,10+ years
245772,1,10+ years
245775,1,10+ years
245776,1,10+ years
245777,1,10+ years
245780,2,7 years
245783,0,9 years
245784,1,10+ years
245786,1,10+ years
245787,2,10+ years
245788,0,10+ years
245789,2,10+ years
245790,0,10+ years
245791,0,10+ years
245792,0,10+ years
245793,1,10+ years
245794,0,10+ years
245796,2,8 years
245797,0,7 years
245802,0,6 years
245803,2,10+ years
245804,2,10+ years
245805,2,10+ years
245806,1,10+ years
245807,0,10+ years
245809,1,10+ years
245810,2,10+ years
245812,0,10+ years
245818,1,8 years
245820,1,10+ years
245822,2,7 years
245824,0,9 years
245825,1,6 years
245830,0,10+ years
245833,1,10+ years
245834,2,6 years
245837,1,6 years
245838,0,6 years
245839,1,10+ years
245840,2,9 years
245841,0,10+ years
245843,1,10+ years
245844,0,10+ years
245845,0,10+ years
245848,2,10+ years
245849,0,9 years
245850,2,7 years
245853,1,10+ years
245855,2,10+ years
245857,1,10+ years
245864,0,9 years
245868,1,10+ years
245869,1,10+ years
245870,1,7 years
245872,2,10+ years
245873,1,10+ years
245874,1,7 years
245875,0,10+ years
245877,1,10+ years
245878,1,10+ years
245881,1,10+ years
245882,2,10+ years
245883,0,10+ years
245884,1,10+ years
245885,2,10+ years
245887,0,10+ years
245889,0,10+ years
245890,1,8 years
245893,0,7 years
245894,2,9 years
245896,1,10+ years
245898,1,10+ years
245904,1,10+ years
245905,0,9 years
245906,0,8 years
245908,0,10+ years
245909,0,10+ years
245910,2,10+ years
245913,1,10+ years
245914,0,6 years
245918,1,10+ years
245921,0,7 years
245924,0,10+ years
245925,1,6 years
245926,0,10+ years
245932,2,10+ years
245935,2,6 years
245937,1,10+ years
245938,1,10+ years
245941,2,6 years
245943,1,8 years
245944,0,9 years
245945,0,10+ years
245947,1,10+ years
245949,1,10+ years
245950,2,10+ years
245953,0,7 years
245954,0,9 years
245955,0,9 years
245957,0,10+ years
245958,2,10+ years
245959,1,8 years
245960,2,7 years
245961,1,10+ years
245964,1,10+ years
245966,1,10+ years
245967,1,10+ years
245968,1,6 years
245972,0,10+ years
245982,1,10+ years
245984,2,10+ years
245985,1,10+ years
245987,2,6 years
245990,2,10+ years
245991,1,10+ years
245992,2,10+ years
245994,2,8 years
245995,1,8 years
245996,1,10+ years
245998,1,10+ years
246001,2,10+ years
246003,2,10+ years
246004,1,8 years
246007,1,10+ years
246008,0,10+ years
246010,2,8 years
246011,1,7 years
246013,0,10+ years
246014,1,7 years
246017,2,10+ years
246021,1,10+ years
246022,1,8 years
246024,1,6 years
246025,1,10+ years
246028,1,9 years
246032,2,10+ years
246033,2,10+ years
246034,2,7 years
246037,2,10+ years
246038,2,10+ years
246039,1,10+ years
246042,2,10+ years
246043,1,10+ years
246044,0,6 years
246049,1,8 years
246050,1,10+ years
246052,1,10+ years
246053,2,10+ years
246057,0,10+ years
246060,1,10+ years
246061,0,6 years
246062,2,10+ years
246063,0,6 years
246064,1,9 years
246066,1,10+ years
246070,2,10+ years
246073,0,10+ years
246076,1,10+ years
246077,1,8 years
246081,1,10+ years
246082,2,7 years
246083,1,10+ years
246084,0,10+ years
246089,1,7 years
246090,2,7 years
246092,1,10+ years
246093,1,9 years
246094,2,10+ years
246097,2,9 years
246100,1,6 years
246101,2,10+ years
246105,2,10+ years
246110,0,6 years
246112,0,10+ years
246115,2,10+ years
246116,2,10+ years
246121,1,10+ years
246123,0,10+ years
246124,0,10+ years
246127,2,7 years
246128,2,10+ years
246130,1,10+ years
246131,0,10+ years
246132,0,10+ years
246135,2,10+ years
246137,0,10+ years
246140,1,9 years
246141,1,10+ years
246142,0,10+ years
246143,0,7 years
246147,2,10+ years
246150,2,10+ years
246153,2,7 years
246154,0,9 years
246155,1,6 years
246156,0,10+ years
246157,1,10+ years
246160,0,8 years
246161,1,10+ years
246162,1,10+ years
246164,0,10+ years
246165,1,10+ years
246168,1,9 years
246171,1,7 years
246172,0,10+ years
246174,0,10+ years
246177,1,10+ years
246178,2,10+ years
246179,0,6 years
246182,1,8 years
246183,0,10+ years
246186,1,10+ years
246187,0,10+ years
246190,0,10+ years
246195,1,8 years
246197,0,10+ years
246198,0,8 years
246200,1,10+ years
246202,1,9 years
246203,1,9 years
246204,2,10+ years
246205,0,10+ years
246207,0,7 years
246208,2,8 years
246210,1,7 years
246214,1,10+ years
246219,2,10+ years
246220,2,6 years
246222,1,8 years
246223,1,9 years
246224,2,7 years
246225,2,10+ years
246226,1,6 years
246227,0,10+ years
246229,0,10+ years
246230,0,7 years
246231,1,7 years
246233,0,8 years
246234,1,10+ years
246236,1,10+ years
246237,0,8 years
246238,2,10+ years
246239,0,9 years
246243,2,9 years
246244,0,10+ years
246245,1,8 years
246246,1,9 years
246248,2,10+ years
246249,1,10+ years
246251,1,7 years
246253,2,10+ years
246255,1,10+ years
246258,0,10+ years
246259,0,10+ years
246263,2,8 years
246266,2,8 years
246268,0,8 years
246269,2,10+ years
246271,2,7 years
246272,1,10+ years
246273,1,10+ years
246275,2,10+ years
246276,0,8 years
246277,1,10+ years
246278,0,7 years
246281,2,10+ years
246282,0,10+ years
246283,1,8 years
246284,2,6 years
246285,2,10+ years
246286,1,10+ years
246288,0,10+ years
246289,2,6 years
246290,1,6 years
246291,1,10+ years
246294,1,10+ years
246295,1,8 years
246296,1,10+ years
246297,1,10+ years
246306,1,10+ years
246307,1,10+ years
246308,2,10+ years
246309,2,6 years
246311,0,6 years
246312,0,7 years
246316,0,10+ years
246317,2,8 years
246318,0,10+ years
246319,2,10+ years
246320,0,10+ years
246321,0,10+ years
246322,1,10+ years
246323,0,7 years
246324,0,7 years
246326,1,10+ years
246331,1,10+ years
246332,0,10+ years
246334,2,10+ years
246335,0,10+ years
246338,0,10+ years
246340,2,9 years
246344,0,9 years
246345,0,10+ years
246350,0,10+ years
246351,2,10+ years
246352,0,10+ years
246354,1,10+ years
246357,0,8 years
246358,0,10+ years
246360,1,10+ years
246362,2,10+ years
246363,1,10+ years
246364,0,10+ years
246365,0,6 years
246366,0,10+ years
246369,1,8 years
246373,2,10+ years
246378,0,6 years
246380,2,10+ years
246381,0,10+ years
246386,2,6 years
246390,0,10+ years
246394,2,10+ years
246397,2,7 years
246399,1,10+ years
246406,1,7 years
246407,1,8 years
246408,1,10+ years
246410,2,10+ years
246412,0,8 years
246413,2,10+ years
246414,1,7 years
246417,0,10+ years
246419,2,10+ years
246420,1,10+ years
246424,0,10+ years
246427,1,10+ years
246429,0,10+ years
246430,2,10+ years
246435,1,6 years
246436,2,8 years
246440,1,8 years
246442,1,10+ years
246444,2,7 years
246445,1,9 years
246446,1,10+ years
246452,2,10+ years
246454,1,10+ years
246456,2,10+ years
246462,2,10+ years
246464,1,10+ years
246467,0,6 years
246468,2,6 years
246476,2,10+ years
246477,1,6 years
246479,1,7 years
246481,0,10+ years
246482,0,9 years
246483,0,10+ years
246485,2,10+ years
246486,0,10+ years
246487,0,9 years
246489,0,6 years
246490,0,9 years
246494,2,7 years
246497,0,10+ years
246498,1,10+ years
246500,2,10+ years
246501,0,10+ years
246502,1,10+ years
246504,2,6 years
246505,1,8 years
246509,0,10+ years
246511,0,7 years
246512,2,10+ years
246515,1,10+ years
246516,1,6 years
246517,1,10+ years
246519,1,10+ years
246520,1,10+ years
246524,2,9 years
246527,2,10+ years
246528,1,10+ years
246529,2,10+ years
246530,1,8 years
246532,0,10+ years
246534,1,10+ years
246537,1,10+ years
246539,1,10+ years
246542,2,10+ years
246544,2,7 years
246545,2,10+ years
246546,2,10+ years
246547,1,7 years
246549,2,8 years
246550,1,10+ years
246555,1,10+ years
246557,2,6 years
246561,1,9 years
246562,1,10+ years
246563,0,10+ years
246565,1,10+ years
246568,2,10+ years
246569,1,10+ years
246574,2,10+ years
246577,1,10+ years
246578,2,10+ years
246579,1,6 years
246581,1,10+ years
246584,1,8 years
246585,0,6 years
246586,2,10+ years
246587,1,10+ years
246588,1,7 years
246590,0,8 years
246593,0,7 years
246594,0,8 years
246597,0,10+ years
246598,1,8 years
246599,0,10+ years
246600,0,10+ years
246607,2,10+ years
246608,0,10+ years
246609,0,10+ years
246611,2,8 years
246613,2,10+ years
246614,1,10+ years
246616,1,10+ years
246618,2,7 years
246621,2,10+ years
246622,2,10+ years
246625,2,6 years
246626,1,10+ years
246627,2,10+ years
246628,1,9 years
246629,2,9 years
246630,1,10+ years
246631,0,10+ years
246635,0,10+ years
246637,2,10+ years
246639,0,10+ years
246640,2,10+ years
246643,0,8 years
246644,0,10+ years
246645,2,10+ years
246646,2,8 years
246647,1,10+ years
246648,2,10+ years
246650,2,10+ years
246651,2,8 years
246654,1,10+ years
246656,2,6 years
246659,0,10+ years
246660,2,10+ years
246662,2,10+ years
246665,1,10+ years
246668,2,10+ years
246669,1,10+ years
246676,0,10+ years
246677,1,9 years
246678,2,9 years
246679,1,8 years
246680,1,10+ years
246681,2,10+ years
246682,2,10+ years
246683,0,10+ years
246685,2,10+ years
246686,2,7 years
246688,2,10+ years
246689,0,10+ years
246691,1,8 years
246694,1,10+ years
246695,0,9 years
246696,2,7 years
246698,1,10+ years
246700,0,10+ years
246704,2,10+ years
246705,0,10+ years
246706,2,10+ years
246707,0,8 years
246708,1,8 years
246709,0,7 years
246711,1,9 years
246713,1,10+ years
246714,2,10+ years
246715,1,10+ years
246716,1,6 years
246719,1,10+ years
246720,2,10+ years
246724,0,7 years
246725,1,10+ years
246728,2,10+ years
246729,2,10+ years
246730,1,8 years
246731,2,10+ years
246732,0,9 years
246735,1,10+ years
246737,0,10+ years
246738,2,7 years
246741,0,10+ years
246742,0,10+ years
246745,2,10+ years
246747,0,9 years
246750,1,7 years
246751,1,10+ years
246753,1,6 years
246755,2,10+ years
246757,2,10+ years
246758,2,10+ years
246762,2,8 years
246763,2,8 years
246764,1,6 years
246767,2,7 years
246768,0,10+ years
246772,1,10+ years
246773,2,10+ years
246774,0,9 years
246775,1,10+ years
246777,2,10+ years
246779,1,7 years
246781,2,9 years
246782,1,10+ years
246783,1,7 years
246784,1,10+ years
246785,0,10+ years
246788,1,10+ years
246789,0,10+ years
246790,0,10+ years
246792,1,10+ years
246794,2,10+ years
246795,1,10+ years
246797,2,10+ years
246799,1,10+ years
246800,1,8 years
246801,2,10+ years
246808,0,8 years
246810,0,10+ years
246811,1,10+ years
246814,2,8 years
246816,2,10+ years
246817,0,6 years
246822,1,10+ years
246823,1,8 years
246825,1,10+ years
246827,1,10+ years
246829,2,10+ years
246831,0,10+ years
246832,2,10+ years
246834,2,10+ years
246837,1,10+ years
246838,0,10+ years
246839,0,10+ years
246846,1,10+ years
246848,2,8 years
246851,1,10+ years
246852,0,10+ years
246853,2,8 years
246855,2,10+ years
246860,2,8 years
246864,0,10+ years
246866,1,10+ years
246867,0,10+ years
246868,0,9 years
246871,0,9 years
246876,0,10+ years
246879,0,10+ years
246881,2,9 years
246886,1,8 years
246890,1,10+ years
246892,2,10+ years
246893,2,6 years
246894,0,10+ years
246895,1,10+ years
246896,2,10+ years
246897,0,7 years
246898,1,10+ years
246901,0,10+ years
246902,1,7 years
246903,2,10+ years
246905,2,7 years
246906,2,9 years
246907,1,10+ years
246908,0,6 years
246909,1,10+ years
246910,0,10+ years
246913,0,10+ years
246915,1,10+ years
246917,2,10+ years
246918,1,10+ years
246920,0,9 years
246921,1,9 years
246922,0,9 years
246924,1,9 years
246926,0,10+ years
246927,1,7 years
246929,1,10+ years
246931,2,10+ years
246933,0,8 years
246935,2,10+ years
246936,0,10+ years
246938,2,10+ years
246940,2,9 years
246941,2,10+ years
246944,1,7 years
246950,0,9 years
246951,0,10+ years
246955,2,10+ years
246960,0,10+ years
246962,0,6 years
246964,1,10+ years
246967,2,8 years
246968,1,10+ years
246969,0,9 years
246975,0,10+ years
246976,1,10+ years
246977,0,10+ years
246979,2,10+ years
246981,2,8 years
246982,2,10+ years
246984,2,10+ years
246988,0,10+ years
246992,1,9 years
246994,1,10+ years
246995,1,10+ years
246997,0,10+ years
246999,1,9 years
247000,0,9 years
247001,2,9 years
247002,0,10+ years
247003,2,10+ years
247004,0,10+ years
247006,2,10+ years
247007,1,10+ years
247009,1,9 years
247010,1,10+ years
247013,1,10+ years
247014,1,8 years
247020,0,7 years
247023,1,10+ years
247024,1,9 years
247025,2,10+ years
247027,1,9 years
247028,1,10+ years
247030,2,10+ years
247031,0,10+ years
247034,1,6 years
247035,1,10+ years
247039,1,8 years
247042,0,10+ years
247043,2,10+ years
247044,1,10+ years
247045,1,6 years
247047,2,6 years
247049,0,10+ years
247050,2,7 years
247051,0,10+ years
247052,1,7 years
247056,1,10+ years
247057,1,6 years
247059,1,10+ years
247062,0,9 years
247063,1,9 years
247065,0,9 years
247066,1,10+ years
247067,1,10+ years
247068,1,10+ years
247069,0,6 years
247070,2,9 years
247072,2,10+ years
247073,0,10+ years
247074,1,10+ years
247075,0,6 years
247076,2,10+ years
247077,2,6 years
247084,1,10+ years
247086,0,10+ years
247087,2,10+ years
247088,0,10+ years
247090,0,10+ years
247093,0,6 years
247094,1,10+ years
247095,1,10+ years
247097,1,10+ years
247099,1,10+ years
247102,2,7 years
247106,0,7 years
247107,0,10+ years
247112,0,6 years
247113,0,8 years
247115,2,7 years
247120,1,6 years
247121,1,10+ years
247125,0,10+ years
247126,0,6 years
247127,0,10+ years
247129,1,10+ years
247132,1,10+ years
247133,1,8 years
247134,0,10+ years
247135,2,6 years
247137,0,10+ years
247139,1,8 years
247140,0,10+ years
247142,1,10+ years
247144,0,10+ years
247147,0,10+ years
247148,1,10+ years
247149,0,9 years
247151,2,7 years
247152,0,10+ years
247153,2,10+ years
247156,2,9 years
247157,1,10+ years
247159,0,10+ years
247160,1,6 years
247162,1,8 years
247163,2,7 years
247166,1,10+ years
247168,1,10+ years
247169,0,10+ years
247170,1,6 years
247171,0,8 years
247173,1,10+ years
247174,1,9 years
247178,2,9 years
247179,0,10+ years
247180,0,10+ years
247181,1,10+ years
247182,0,10+ years
247185,1,9 years
247191,0,10+ years
247193,1,10+ years
247194,0,10+ years
247201,0,10+ years
247202,2,7 years
247204,1,10+ years
